"","SN","TN","trial_type","RT","MT","tgt_jump","tgt_jump_size","tgt_error","clamp","clamp_size","Hand","Hand_raw","Exp","Hand_dt","RT_dt"
"4513",6,13,0,NA,448,0,0,0,1,0,-0.867280216097925,-0.867280216097925,"Supp1",0.39177663285076,NA
"4514",6,14,0,312.978584289551,365,0,0,0,1,0,0.209995875560054,0.209995875560054,"Supp1",0.930379458553398,19.7999549865722
"4515",6,15,0,219.978591918945,395,0,0,0,1,0,3.02115021637397,3.02115021637397,"Supp1",2.47465567339961,-62.4000251770024
"4516",6,16,0,244.978584289551,427,0,0,0,1,0,-0.471289509927246,-0.471289509927246,"Supp1",-0.828334643238492,-28.6000099182128
"4517",6,17,0,241.978652954102,330,0,0,0,1,0,3.17977399406449,3.17977399406449,"Supp1",2.16530392206982,-29.7999641418454
"4518",6,18,0,282.97859954834,348,0,0,0,1,0,-0.0775768395260315,-0.0775768395260315,"Supp1",-1.24998758683508,22.3999969482422
"4519",6,19,0,449.978561401367,312,0,0,0,1,0,0.0617675641452848,0.0617675641452848,"Supp1",-1.08099752088081,161.999963378906
"4520",6,20,0,277.978576660156,386,0,0,0,1,0,0.357381640146968,0.357381640146968,"Supp1",-0.252629729633725,-21.6000183105472
"4521",6,21,0,293.978652954102,373,0,0,0,1,0,-1.51654067419523,-1.51654067419523,"Supp1",-1.91750181112233,-15.3999557495114
"4522",6,22,0,273.978626251221,361,0,0,0,1,0,3.94932812448086,3.94932812448086,"Supp1",3.39445616147049,-41.7999771118162
"4523",6,23,0,260.978706359863,377,0,0,0,1,0,-3.43083839785857,-3.43083839785857,"Supp1",-3.31505804920243,-50.3999183654788
"4524",6,24,0,283.978530883789,357,0,0,0,1,0,-1.43742206508276,-1.43742206508276,"Supp1",-1.02180379058101,5.79991226196279
"4525",6,25,0,362.977966308594,481,0,0,0,1,0,-2.0389243599667,-2.0389243599667,"Supp1",-1.14404488544222,67.7994697570802
"4526",6,26,0,261.978607177734,373,0,0,0,1,0,-2.74979735833324,-2.74979735833324,"Supp1",-1.60826654698116,-26.7998802185062
"4527",6,27,0,296.978584289551,315,0,0,0,1,0,0.854050955450674,0.854050955450674,"Supp1",2.61463720060879,3.60010528564482
"4528",6,28,0,218.978584289551,333,0,0,0,1,0,3.37966039457653,3.37966039457653,"Supp1",3.77814688124763,-65.9998703002928
"4529",6,29,0,240.978607177734,323,0,0,0,1,0,-2.85630915075805,-2.85630915075805,"Supp1",-2.17404524695189,-35.3998626708988
"4530",6,30,0,234.978591918945,341,0,0,0,1,0,-1.41716332430424,-1.41716332430424,"Supp1",-0.859251627630575,-15.800003051758
"4531",6,31,0,250.978569030762,429,0,0,0,1,0,-0.542959659066256,-0.542959659066256,"Supp1",-0.426415502245988,2.3999816894534
"4532",6,32,0,279.978553771973,389,0,0,0,1,0,-1.05578544133266,-1.05578544133266,"Supp1",-0.557274005155725,34.79997253418
"4533",6,33,0,298.978492736816,384,0,0,0,1,0,1.89438349559678,1.89438349559678,"Supp1",2.68995031156967,37.79992980957
"4534",6,34,0,333.978584289551,346,0,0,0,1,0,-1.669488865738,-1.669488865738,"Supp1",-1.11128610676912,54.2000259399416
"4535",6,35,0,261.978546142578,324,0,0,0,1,0,2.55384013354558,2.55384013354558,"Supp1",2.31784220094449,-23.200003051758
"4536",6,36,0,228.978626251221,414,0,0,0,1,0,-4.49693990547216,-4.49693990547216,"Supp1",-3.94214178879207,-51.7999343872068
"4537",6,37,0,221.978584289551,312,0,0,0,1,0,3.6275511530543,3.6275511530543,"Supp1",3.245681950857,-47.1999824523924
"4538",6,38,0,302.978828430176,399,0,0,0,1,0,-3.53024059166482,-3.53024059166482,"Supp1",-2.8271849764098,33.0001945495606
"4539",6,39,0,245.978492736816,348,0,0,0,1,0,4.06548251036828,4.06548251036828,"Supp1",3.62154385040204,-6.4001228332524
"4540",6,40,0,250.978553771973,354,0,0,0,1,0,-2.15789950707271,-2.15789950707271,"Supp1",-1.65949023891529,0.799936676025595
"4541",6,41,0,277.978530883789,435,0,0,0,1,0,0.273810439934053,0.273810439934053,"Supp1",-0.181930360989768,17.999932861328
"4542",6,42,0,255.978630065918,381,0,0,0,1,0,-1.57743976423517,-1.57743976423517,"Supp1",-0.992182381701097,-10.7999771118164
"4543",6,43,0,245.978591918945,337,0,0,0,1,0,1.73465814783673,1.73465814783673,"Supp1",1.26693578247049,-9.39996795654321
"4544",6,44,0,210.978630065918,371,0,0,0,1,0,-1.15414911306,-1.15414911306,"Supp1",-0.577945153740581,-37.3999572753906
"4545",6,45,0,299.978576660156,313,0,0,0,1,0,-0.379784518177388,-0.379784518177388,"Supp1",-0.159203556637033,41.7999847412108
"4546",6,46,0,133.97859954834,353,0,0,0,1,0,0.18185635257457,0.18185635257457,"Supp1",0.420828131586822,-95.4000061035154
"4547",6,47,0,244.978492736816,376,0,0,0,1,0,-4.28162648551812,-4.28162648551812,"Supp1",-3.50181736224928,17.799914550781
"4548",6,48,0,237.978607177734,376,0,0,0,1,0,2.55915175756306,2.55915175756306,"Supp1",3.17406215888664,12.4000259399412
"4549",6,49,0,269.978591918945,370,0,0,0,1,0,2.71929887408203,2.71929887408203,"Supp1",2.5595196779772,32.6000183105468
"4550",6,50,0,236.97859954834,351,0,0,0,1,0,-1.38294713340962,-1.38294713340962,"Supp1",-1.342093806468,12.200021362305
"4551",6,51,0,258.978630065918,395,0,0,0,1,0,2.77723256910987,2.77723256910987,"Supp1",2.29901065274443,9.2000457763674
"4552",6,52,0,315.978515625,411,0,0,0,1,0,-4.07587507913948,-4.07587507913948,"Supp1",-4.59524727678065,51.9999267578126
"4553",6,53,0,377.978569030762,369,0,0,0,1,0,-1.00700013332283,-1.00700013332283,"Supp1",-0.813141952786824,85.999987792969
"4554",6,54,0,518.978538513184,426,0,0,0,1,0,-1.95396192907008,-1.95396192907008,"Supp1",-0.825451587903652,177.199967956543
"4555",6,55,0,194.978630065918,350,0,0,0,1,0,3.63657194505998,3.63657194505998,"Supp1",3.76117847053249,-138.399946594238
"4556",6,56,0,214.978607177734,396,0,0,0,1,0,-1.26957492698374,-1.26957492698374,"Supp1",-0.33560690229251,-109.599964904786
"4557",6,57,0,229.978523254395,345,0,0,0,1,0,-5.09395120745636,-5.09395120745636,"Supp1",-3.95636795710175,-77.4000503540036
"4558",6,58,0,264.978698730469,385,0,0,0,1,0,-2.32757547227632,-2.32757547227632,"Supp1",-0.925877154131016,-19.799900817871
"4559",6,59,0,282.978576660156,355,0,0,0,1,0,0.999180791315453,0.999180791315453,"Supp1",1.81025056538365,45.3999694824216
"4560",6,60,0,313.978576660156,348,0,0,0,1,0,2.64934808356996,2.64934808356996,"Supp1",3.65786262993616,52.599980163574
"4561",6,61,0,237.978584289551,360,0,0,0,1,0,4.48460457963495,4.48460457963495,"Supp1",4.34228322467741,-28.0000076293944
"4562",6,62,0,226.978626251221,330,0,0,0,1,0,1.86078268134568,1.86078268134568,"Supp1",0.327514548627735,-38.3999862670896
"4563",6,63,0,222.978675842285,373,0,0,0,1,0,5.35155394163675,5.35155394163675,"Supp1",2.28245992613619,-33.9999320983888
"4564",6,64,0,252.978614807129,363,0,0,0,1,0,1.28296861326297,1.28296861326297,"Supp1",-1.84288296662709,1.99999923706059
"4565",6,65,0,205.978561401367,300,0,0,0,1,0,3.65538518939459,3.65538518939459,"Supp1",0.328326188339602,-23.4000511169436
"4566",6,66,0,282.978797912598,325,0,0,0,1,0,0.319987638586639,0.319987638586639,"Supp1",-2.17414797425869,44.600142669678
"4567",6,67,0,277.97859954834,334,0,0,0,1,0,0.792259609360954,0.792259609360954,"Supp1",-1.48817138908743,29.3999496459962
"4568",6,68,0,263.978591918945,394,0,0,0,1,0,0.683522367179478,0.683522367179478,"Supp1",-0.663302316377448,7.19995880126925
"4569",6,69,0,321.978576660156,344,0,0,0,1,0,2.15937306038155,2.15937306038155,"Supp1",0.637267487400908,51.3999511718748
"4570",6,70,0,222.978660583496,390,0,0,0,1,0,4.90876046250833,4.90876046250833,"Supp1",3.13597983490494,-50.999984741211
"4571",6,71,0,255.978569030762,399,0,0,0,1,0,1.47830501459461,1.47830501459461,"Supp1",-0.526139088210374,-12.6000305175778
"4572",6,72,0,273.978626251221,400,0,0,0,1,0,1.46907169423017,1.46907169423017,"Supp1",-0.670734825548658,6.20002136230499
"4573",6,73,0,473.978591918945,351,0,0,0,1,0,2.39790046939075,2.39790046939075,"Supp1",-0.0847816708303317,164.199987030029
"4574",6,74,0,282.978538513184,371,0,0,0,1,0,4.65286334438117,4.65286334438117,"Supp1",1.67148314736016,-19.0000587463376
"4575",6,75,0,281.978675842285,374,0,0,0,1,0,0.170654431230233,0.170654431230233,"Supp1",-1.86310455953515,-31.7999244689944
"4576",6,76,0,284.978485107422,378,0,0,0,1,0,3.87763902004514,3.87763902004514,"Supp1",1.36401322818965,-34.6000984191894
"4577",6,77,0,225.978607177734,371,0,0,0,1,0,3.82962015936376,3.82962015936376,"Supp1",0.843884674481549,-83.99997253418
"4578",6,78,0,72.9785079956055,408,0,0,0,1,0,1.03636433051342,1.03636433051342,"Supp1",-1.67706392659332,-156.800054931641
"4579",6,79,0,270.978561401367,422,0,0,0,1,0,-1.17531218806022,-1.17531218806022,"Supp1",-2.72310533867869,43.5999938964843
"4580",6,80,0,266.978698730469,316,0,0,0,1,0,-2.14129067160627,-2.14129067160627,"Supp1",-3.22669480165744,42.6001266479495
"4581",6,81,0,219.978530883789,354,0,0,0,1,0,0.508593970811134,0.508593970811134,"Supp1",0.0969988506067691,8.59994964599611
"4582",6,82,0,284.97859954834,339,0,0,0,1,0,-0.0998273930707256,-0.0998273930707256,"Supp1",0.274466997211807,61.8000198364259
"4583",6,83,0,175.978576660156,338,0,0,0,1,0,0.516502255782058,0.516502255782058,"Supp1",0.994769061010863,-67.8000167846682
"4584",6,84,0,240.978591918945,388,0,0,0,1,0,1.88976849895234,1.88976849895234,"Supp1",1.75501916677863,3.1999923706052
"4585",6,85,0,-13.0214004516602,411,0,0,0,1,0,3.20626106149146,3.20626106149146,"Supp1",2.00200138269821,-194.799980163574
"4586",6,86,0,247.978584289551,374,0,0,0,1,0,2.39503491513257,2.39503491513257,"Supp1",0.81348704747503,60.5999938964846
"4587",6,87,0,291.978607177734,367,0,0,0,1,0,6.62091185791638,6.62091185791638,"Supp1",3.69521614006142,103.200015258789
"4588",6,88,0,83.9786148071289,464,0,0,0,1,0,4.26518545021889,4.26518545021889,"Supp1",0.589753093476562,-86.3999847412108
"4589",6,89,0,306.978614807129,374,0,0,0,1,0,3.36718854468799,3.36718854468799,"Supp1",-0.603727821201468,123.400010681152
"4590",6,90,0,262.978561401367,354,0,0,0,1,0,4.32268128741204,4.32268128741204,"Supp1",0.128480876338466,24.199964904785
"4591",6,91,0,279.978584289551,384,0,0,0,1,0,-1.23505535646402,-1.23505535646402,"Supp1",-4.70323771321828,34.799987792969
"4592",6,92,0,336.978561401367,400,0,0,0,1,0,1.79908689634578,1.79908689634578,"Supp1",-0.704730468094356,82.7999740600584
"4593",6,93,0,249.978626251221,400,0,0,0,1,0,5.67779850720875,5.67779850720875,"Supp1",2.89145853137064,-37.399963378906
"4594",6,94,0,243.978507995605,369,0,0,0,1,0,-0.230060698967961,-0.230060698967961,"Supp1",-2.29695082607488,-30.8000602722172
"4595",6,95,0,268.978569030762,393,0,0,0,1,0,-0.10484597946369,-0.10484597946369,"Supp1",-1.28623065319546,-7.00000076293918
"4596",6,96,0,259.978561401367,381,0,0,0,1,0,1.21837092378227,1.21837092378227,"Supp1",-0.45369900599876,-12.0000038146974
"4597",6,97,0,256.978637695312,431,0,0,0,1,0,-3.04384436993416,-3.04384436993416,"Supp1",-3.7473280464592,1.00005722045859
"4598",6,98,0,223.978546142578,346,0,0,0,1,0,3.4764408253622,3.4764408253622,"Supp1",3.21322868520647,-26.8000183105468
"4599",6,99,0,284.97859954834,349,0,0,0,1,0,3.07112012731585,3.07112012731585,"Supp1",2.14767182190336,26.0000167846682
"4600",6,100,0,345.977783203125,389,0,0,0,1,0,-1.95040027004339,-1.95040027004339,"Supp1",-2.50473771733994,71.5993576049806
"4601",6,101,1,326.977920532227,442,1,-16,16,1,0,-0.41059810044311,-0.41059810044311,"Supp1",-0.639141742894588,39.1996231079106
"4602",6,102,1,256.978538513184,411,1,-16,16,1,0,-3.69139913652404,-3.69139913652404,"Supp1",-3.79043182565754,-30.7997390747068
"4603",6,103,1,263.978538513184,404,1,-16,16,1,0,-2.69698925358132,-2.69698925358132,"Supp1",-1.56133592692612,-31.799737548828
"4604",6,104,1,253.978591918945,405,1,-16,16,1,0,-0.979372564064519,-0.979372564064519,"Supp1",0.966379300866757,-35.599682617188
"4605",6,105,1,176.978569030762,293,1,-16,16,1,0,0.395710814006989,0.395710814006989,"Supp1",1.87224046212819,-78.7998626708984
"4606",6,106,1,130.97859954834,333,1,-16,16,1,0,0.385682405309169,0.385682405309169,"Supp1",1.70295595227991,-85.599967956543
"4607",6,107,1,193.978538513184,364,1,-16,16,1,0,3.78736038879525,3.78736038879525,"Supp1",3.60888203070214,-10.000028991699
"4608",6,108,1,72.9785537719727,333,1,-16,16,1,0,5.49066852666705,5.49066852666705,"Supp1",3.67465861252426,-92.800016784668
"4609",6,109,1,202.978584289551,358,1,-16,16,1,0,4.41204478993214,4.41204478993214,"Supp1",1.51775140499002,47.4000152587891
"4610",6,110,1,72.9784851074219,336,1,-16,16,1,0,5.26769334268643,5.26769334268643,"Supp1",1.39900345200842,-61.800067138672
"4611",6,111,1,236.978469848633,384,1,-16,16,1,0,3.91113626178014,3.91113626178014,"Supp1",-0.662644400192062,80.9999435424805
"4612",6,112,1,192.97859954834,338,1,-16,16,1,0,4.21087977754642,4.21087977754642,"Supp1",-0.447604762176016,37.2000610351563
"4613",6,113,1,239.978637695312,419,1,-16,16,1,0,5.36907098856169,5.36907098856169,"Supp1",0.734905956460326,50.8000823974604
"4614",6,114,1,116.978507995605,344,1,-16,16,1,0,6.4718457811211,6.4718457811211,"Supp1",1.42572055078194,-55.0000320434574
"4615",6,115,1,-48.0214538574219,396,1,-16,16,1,0,6.4741101218961,6.4741101218961,"Supp1",1.18670153571501,-195.800006103516
"4616",6,116,1,222.978607177734,355,1,-16,16,1,0,7.23107392603131,7.23107392603131,"Supp1",1.27967780699999,78.0000274658202
"4617",6,117,1,204.978515625,306,1,-16,16,1,0,6.08707268858343,6.08707268858343,"Supp1",-0.239562012655296,57.5999526977542
"4618",6,118,1,281.978561401367,288,1,-16,16,1,0,5.37194620186071,5.37194620186071,"Supp1",-0.95526354203782,126.20001373291
"4619",6,119,1,261.978584289551,347,1,-16,16,1,0,8.99497191904052,8.99497191904052,"Supp1",2.16313694755811,77.200021362305
"4620",6,120,1,11.9786834716797,632,1,-16,16,1,0,4.03905704241589,4.03905704241589,"Supp1",-2.30576731317048,-184.799906921387
"4621",6,121,1,226.978607177734,324,1,-16,16,1,0,8.96180541386463,8.96180541386463,"Supp1",2.27083476071159,29.4000167846677
"4622",6,122,1,252.978576660156,330,1,-16,16,1,0,9.27367161193331,9.27367161193331,"Supp1",1.9453811741103,45.7999740600584
"4623",6,123,1,230.978561401367,333,1,-16,16,1,0,10.9896590651336,10.9896590651336,"Supp1",2.53782605465601,33.9999588012695
"4624",6,124,1,199.978492736816,324,1,-16,16,1,0,11.3064804870684,11.3064804870684,"Supp1",2.39234576298523,15.3999084472655
"4625",6,125,1,227.978569030762,324,1,-16,16,1,0,8.29153234940465,8.29153234940465,"Supp1",-1.47309743607627,0.200007629395003
"4626",6,126,1,190.978584289551,310,1,-16,16,1,0,12.4950343772061,12.4950343772061,"Supp1",2.02375879905689,-29.5999725341794
"4627",6,127,1,211.978576660156,313,1,-16,16,1,0,12.7301381453512,12.7301381453512,"Supp1",1.56756926051841,-0.399980163574412
"4628",6,128,1,206.978561401367,347,1,-16,16,1,0,9.34753878213209,9.34753878213209,"Supp1",-1.4866060461004,-0.599995422363406
"4629",6,129,1,291.978698730469,339,1,-16,16,1,0,14.4784513430604,14.4784513430604,"Supp1",3.00991234362951,66.000100708008
"4630",6,130,1,246.978637695312,321,1,-16,16,1,0,10.1201384264618,10.1201384264618,"Supp1",-1.71412178838052,17.200025939941
"4631",6,131,1,232.978607177734,356,1,-16,16,1,0,13.0744708397144,13.0744708397144,"Supp1",1.12432333237042,-5.20000915527359
"4632",6,132,1,257.978576660156,339,1,-16,16,1,0,16.8227763651818,16.8227763651818,"Supp1",4.0541012138717,10.5999603271484
"4633",6,133,1,226.978637695312,327,1,-16,16,1,0,13.1036985450929,13.1036985450929,"Supp1",-0.416208558809359,-24.3999938964846
"4634",6,134,1,-18.021354675293,551,1,-16,16,1,0,14.1876530045608,14.1876530045608,"Supp1",0.725905568358462,-207.399975585937
"4635",6,135,1,251.978561401367,329,1,-16,16,1,0,10.8017485116486,10.8017485116486,"Supp1",-2.7963209415911,61.5999557495118
"4636",6,136,1,236.978591918945,303,1,-16,16,1,0,9.31040899320261,9.31040899320261,"Supp1",-3.53484809073473,45.7999893188476
"4637",6,137,1,223.978584289551,324,1,-16,16,1,0,10.8272596003112,10.8272596003112,"Supp1",-0.818894130652023,39.5999801635746
"4638",6,138,1,213.978546142578,366,1,-16,16,1,0,9.55126317088224,9.55126317088224,"Supp1",-1.38440348523885,32.1999603271484
"4639",6,139,1,223.978591918945,338,1,-16,16,1,0,9.42908715994325,9.42908715994325,"Supp1",-0.554866327254329,-6.1999832153322
"4640",6,140,1,257.978622436523,313,1,-16,16,1,0,9.93230967940114,9.93230967940114,"Supp1",0.122243958653051,26.6000350952146
"4641",6,141,1,249.978622436523,350,1,-16,16,1,0,9.30249510591933,9.30249510591933,"Supp1",-0.505987837372102,16.000028991699
"4642",6,142,1,216.978607177734,356,1,-16,16,1,0,11.0388907084737,11.0388907084737,"Supp1",1.18808154354977,-15.5999908447266
"4643",6,143,1,190.97859954834,322,1,-16,16,1,0,8.22117416657053,8.22117416657053,"Supp1",-1.36361719749106,-37.000009155273
"4644",6,144,1,209.978591918945,355,1,-16,16,1,0,8.77473966043782,8.77473966043782,"Supp1",-0.679182203722684,-15.200016784668
"4645",6,145,1,191.978565216064,355,1,-16,16,1,0,9.0730965225999,9.0730965225999,"Supp1",-0.208982710200356,-20.0000320434572
"4646",6,146,1,240.978584289551,350,1,-16,16,1,0,9.87688652603573,9.87688652603573,"Supp1",0.479929009212194,30.7999946594242
"4647",6,147,1,242.978492736816,386,1,-16,16,1,0,9.99322174267938,9.99322174267938,"Supp1",0.805398019014708,27.5999259948728
"4648",6,148,1,244.978546142578,350,1,-16,16,1,0,7.29330091811508,7.29330091811508,"Supp1",-1.7089481558585,18.7999900817872
"4649",6,149,1,204.978614807129,376,1,-16,16,1,0,13.1746020141193,13.1746020141193,"Supp1",3.29238046940942,-20.1999458312986
"4650",6,150,1,234.978630065918,369,1,-16,16,1,0,15.1454420925365,15.1454420925365,"Supp1",4.0487514338393,1.20005645751959
"4651",6,151,1,206.978607177734,331,1,-16,16,1,0,11.6953139980994,11.6953139980994,"Supp1",0.234937844989467,-19.999971008301
"4652",6,152,1,15.9785537719727,433,1,-16,16,1,0,12.815799872309,12.815799872309,"Supp1",0.790908093273144,-165.600036621094
"4653",6,153,1,207.978546142578,315,1,-16,16,1,0,11.945237496918,11.945237496918,"Supp1",-1.01004159787844,33.7999557495117
"4654",6,154,1,21.9785537719727,346,1,-16,16,1,0,11.5256387820963,11.5256387820963,"Supp1",-1.09984766629554,-115.600024414062
"4655",6,155,1,182.978584289551,363,1,-16,16,1,0,8.75181282586139,8.75181282586139,"Supp1",-2.59494776919543,55.8000152587893
"4656",6,156,1,27.9785461425781,380,1,-16,16,1,0,12.7247238872257,12.7247238872257,"Supp1",1.17208131434362,-63.4000106811524
"4657",6,157,1,206.97859954834,361,1,-16,16,1,0,7.67257953985735,7.67257953985735,"Supp1",-2.8514189665344,77.400033569336
"4658",6,158,1,209.978576660156,338,1,-16,16,1,0,11.2408949072811,11.2408949072811,"Supp1",0.857764918816732,80.0000045776364
"4659",6,159,1,364.978630065918,349,1,-16,16,1,0,6.88899047557298,6.88899047557298,"Supp1",-2.56680985158672,166.400042724609
"4660",6,160,1,230.978584289551,355,1,-16,16,1,0,10.2131802555558,10.2131802555558,"Supp1",0.465106442457214,22.7999969482424
"4661",6,161,1,233.978569030762,343,1,-16,16,1,0,8.51408970013688,8.51408970013688,"Supp1",-0.391857275543941,-15.4000228881834
"4662",6,162,1,223.978591918945,353,1,-16,16,1,0,9.95576707398828,9.95576707398828,"Supp1",0.593182591481272,-28.7999984741214
"4663",6,163,1,170.978607177734,340,1,-16,16,1,0,8.6295492499443,8.6295492499443,"Supp1",-0.210766101095347,-73.999989318848
"4664",6,164,1,253.978561401367,391,1,-16,16,1,0,8.37943084202855,8.37943084202855,"Supp1",-0.758972582302214,31.1999786376952
"4665",6,165,1,225.978588104248,299,1,-16,16,1,0,9.29042768872334,9.29042768872334,"Supp1",0.33657477775907,4.2000045776368
"4666",6,166,1,363.978775024414,376,1,-16,16,1,0,4.02613877970444,4.02613877970444,"Supp1",-4.03012394717334,116.200150299072
"4667",6,167,1,238.978569030762,341,1,-16,16,1,0,5.87507870938325,5.87507870938325,"Supp1",-1.36504634457353,-11.800051116943
"4668",6,168,1,329.978610992432,402,1,-16,16,1,0,8.51407138907529,8.51407138907529,"Supp1",1.29704190729232,47.3999900817874
"4669",6,169,1,236.978569030762,386,1,-16,16,1,0,8.71990794823648,8.71990794823648,"Supp1",1.43478304521192,-42.2000534057616
"4670",6,170,1,261.978576660156,413,1,-16,16,1,0,8.65436166083382,8.65436166083382,"Supp1",1.49644996338716,-24.4000434875492
"4671",6,171,1,230.978607177734,340,1,-16,16,1,0,7.02281809072596,7.02281809072596,"Supp1",-0.734429468925,-28.7999794006352
"4672",6,172,1,170.978561401367,337,1,-16,16,1,0,9.04630053881687,9.04630053881687,"Supp1",0.654808613279187,-75.2000236511232
"4673",6,173,1,203.978614807129,392,1,-16,16,1,0,10.4875986102425,10.4875986102425,"Supp1",1.70140124047137,-16.9999710083006
"4674",6,174,1,295.978469848633,326,1,-16,16,1,0,12.157151205005,12.157151205005,"Supp1",2.68350518388017,63.1999038696292
"4675",6,175,1,230.978591918945,351,1,-16,16,1,0,9.47055677826903,9.47055677826903,"Supp1",-0.166328266342843,4.4000228881834
"4676",6,176,1,236.978610992432,326,1,-16,16,1,0,12.2134508945771,12.2134508945771,"Supp1",1.538439289195,9.20004119873082
"4677",6,177,1,227.978630065918,333,1,-16,16,1,0,10.8541709831293,10.8541709831293,"Supp1",-0.182414711115285,-11.1999534606934
"4678",6,178,1,265.97859954834,334,1,-16,16,1,0,11.3957280905451,11.3957280905451,"Supp1",0.177516500239994,14.4000190734864
"4679",6,179,1,218.978569030762,375,1,-16,16,1,0,9.7749437005765,9.7749437005765,"Supp1",-0.966826388842906,-17.2000312805174
"4680",6,180,1,222.978607177734,329,1,-16,16,1,0,10.6135882615161,10.6135882615161,"Supp1",-0.35678812455272,-11.5999961853032
"4681",6,181,2,352.978012084961,398,0,0,0,1,0,3.96556922682629,3.96556922682629,"Supp1",-5.35523082569237,95.199528503418
"4682",6,182,2,218.978614807129,342,0,0,0,1,0,6.57106972391736,6.57106972391736,"Supp1",-1.89311007675891,-36.9998657226562
"4683",6,183,2,57.9785537719727,379,0,0,0,1,0,5.55635851329059,5.55635851329059,"Supp1",-1.73994737193478,-156.399917602539
"4684",6,184,2,238.978576660156,327,0,0,0,1,0,5.30960389769643,5.30960389769643,"Supp1",-1.09363402695292,20.6001037597655
"4685",6,185,2,232.978561401367,413,0,0,0,1,0,6.27004154956576,6.27004154956576,"Supp1",0.735512967306474,12.6000976562499
"4686",6,186,2,217.978553771973,381,0,0,0,1,0,7.25409298856495,7.25409298856495,"Supp1",1.06185965395793,24.5999816894535
"4687",6,187,2,210.978637695312,376,0,0,0,1,0,7.42049661606308,7.42049661606308,"Supp1",1.05837790302692,19.2000610351558
"4688",6,188,2,117.978569030762,364,0,0,0,1,0,5.53346166758342,5.53346166758342,"Supp1",-0.824077676311308,-85.800010681152
"4689",6,189,2,587.97770690918,353,0,0,0,1,0,2.63192596407609,2.63192596407609,"Supp1",-3.19007779309457,314.399301147461
"4690",6,190,2,229.978614807129,375,0,0,0,1,0,0.836027499025647,0.836027499025647,"Supp1",-3.89917344803699,-42.9998016357422
"4691",6,191,2,223.97868347168,342,0,0,0,1,0,2.76097045744326,2.76097045744326,"Supp1",-1.07560598339504,-50.1997589111326
"4692",6,192,2,230.978614807129,363,0,0,0,1,0,2.61519788670955,2.61519788670955,"Supp1",-0.260318808258043,-47.199822998047
"4693",6,193,2,205.978546142578,317,0,0,0,1,0,4.27216314025828,4.27216314025828,"Supp1",1.64890615075571,-89.7998870849612
"4694",6,194,2,243.978775024414,363,0,0,0,1,0,2.28739366287992,2.28739366287992,"Supp1",-0.266956866383411,17.000128173828
"4695",6,195,2,264.978660583496,373,0,0,0,1,0,1.18076214267766,1.18076214267766,"Supp1",-1.44253531531607,31.0000045776366
"4696",6,196,2,239.978553771973,332,0,0,0,1,0,1.40275782527854,1.40275782527854,"Supp1",-0.94889710628225,2.79992370605501
"4697",6,197,2,-52.0213737487793,372,0,0,0,1,0,5.87160167294004,5.87160167294004,"Supp1",2.86866598413315,-232.600006103516
"4698",6,198,2,262.978607177734,349,0,0,0,1,0,6.5640989176936,6.5640989176936,"Supp1",3.10277607339965,70.9999626159664
"4699",6,199,2,203.97859954834,345,0,0,0,1,0,5.24821354100777,5.24821354100777,"Supp1",1.19472672108825,19.9999900817872
"4700",6,200,2,214.978546142578,375,0,0,0,1,0,2.97300473550885,2.97300473550885,"Supp1",-1.43893060297691,40.9999595642089
"4701",6,201,2,222.978614807129,357,0,0,0,1,0,0.531942520526428,0.531942520526428,"Supp1",-3.70582975700891,52.4000160217286
"4702",6,202,2,92.9786071777344,354,0,0,0,1,0,6.08676727470666,6.08676727470666,"Supp1",1.805961876818,-106.599987792969
"4703",6,203,2,1.97857666015625,426,0,0,0,1,0,4.04649828886011,4.04649828886011,"Supp1",0.269213016738146,-145.400012207031
"4704",6,204,2,266.977851867676,404,0,0,0,1,0,4.6122005159352,4.6122005159352,"Supp1",0.96211784882775,106.999412536621
"4705",6,205,2,249.978561401367,443,0,0,0,1,0,1.17987650055103,1.17987650055103,"Supp1",-2.11158051956486,83.0001190185545
"4706",6,206,2,264.978626251221,346,0,0,0,1,0,3.48918306450528,3.48918306450528,"Supp1",-0.393722064406376,89.6001815795901
"4707",6,207,2,271.978607177734,371,0,0,0,1,0,7.25973994042792,7.25973994042792,"Supp1",3.14224027837201,60.8001625061031
"4708",6,208,2,242.97859954834,379,0,0,0,1,0,7.70254910690737,7.70254910690737,"Supp1",2.85383928124201,-16.3998497009276
"4709",6,209,2,236.97859954834,348,0,0,0,1,0,8.33136122157828,8.33136122157828,"Supp1",2.7388192547843,-16.3999992370604
"4710",6,210,2,240.978576660156,366,0,0,0,1,0,6.69391212033513,6.69391212033513,"Supp1",-0.00143697041566604,-10.6000251770022
"4711",6,211,2,242.978576660156,352,0,0,0,1,0,5.58366641828277,5.58366641828277,"Supp1",-1.53057934322352,-4.20001525878919
"4712",6,212,2,239.978591918945,381,0,0,0,1,0,6.85456648339455,6.85456648339455,"Supp1",-0.17864458670507,-0.799996948242381
"4713",6,213,2,261.97859954834,345,0,0,0,1,0,6.97912540129251,6.97912540129251,"Supp1",0.0905990723158618,17.4000106811526
"4714",6,214,2,489.97891998291,380,0,0,0,1,0,1.05724357342108,1.05724357342108,"Supp1",-4.37645922592413,194.800267028809
"4715",6,215,2,330.978569030762,429,0,0,0,1,0,-0.307340540118688,-0.307340540118688,"Supp1",-4.34079280737313,17.7999176025394
